Level,Name,Option,Coin Address,PopTracker Group,Logic,Easy Skip,Hard Skip,Insane Skip,Misc
Tarmac Trouble,Tarmac Trouble - Zone 1 - Helipad #5 - Coin,Coinsanity,0x0C7628,Zone 1,Pole Climb and Double Jump and Ledge Grab,,,,
Tarmac Trouble,Tarmac Trouble - Zone 1 - Helipad #6 - Coin,Coinsanity,0x0C7638,Zone 1,Pole Climb and Double Jump and Ledge Grab,,,,
Tarmac Trouble,Tarmac Trouble - Zone 1 - Helipad #7 - Coin,Coinsanity,0x0C7648,Zone 1,Pole Climb and Double Jump and Ledge Grab,,,,
Tarmac Trouble,Hamm's 50 Coins Token - Tarmac Trouble,Base AP,,,,,,,50 Coins
Tarmac Trouble,Missing Toys Token - Tarmac Trouble,Base AP,,,,,,,5 Missing Toys
Tarmac Trouble,Race Token - Tarmac Trouble,Base AP,,,,,,,
Tarmac Trouble,Hidden Token - Tarmac Trouble,Base AP,,,Double Jump and Ledge Grab and Pole Climb and Stomp,,,,
Tarmac Trouble,Boss Token - Tarmac Trouble,Base AP,,,Pole Climb and Double Jump and (Spin or Stomp),,,,
Tarmac Trouble,Luggage (Top of Plane) - Tarmac Trouble,Base AP,,,Pole Climb,,,,
Tarmac Trouble,Luggage (Zone 2 Cart) - Tarmac Trouble,Base AP,,,Double Jump and Ledge Grab and Pole Climb,(always),,,
Tarmac Trouble,Luggage (Zone 8) - Tarmac Trouble,Base AP,,,Pole Climb,,,,
Tarmac Trouble,Luggage (Zone 6 Conveyor Belt) - Tarmac Trouble,Base AP,,,Pole Climb,,,,
Tarmac Trouble,Luggage (Zone 4) - Tarmac Trouble,Base AP,,,,,,,
Tarmac Trouble,Life (Zone 6) - Tarmac Trouble,Lifesanity,,,Pole Climb,,,,
Tarmac Trouble,Green Laser - Tarmac Trouble,Green Laser Sanity,,,,,,,
Tarmac Trouble,Battery (Road Opposite Zone 8) - Tarmac Trouble,Batterysanity,,,,,,,
Tarmac Trouble,Battery (Helicopter Pad) - Tarmac Trouble,Batterysanity,,,Double Jump and Ledge Grab and Pole Climb,,,,
Tarmac Trouble,Battery (Zone 3) - Tarmac Trouble,Batterysanity,,,,,,,
Tarmac Trouble,Battery (Green Slime Maze) - Tarmac Trouble,Batterysanity,,,,,,,
Tarmac Trouble,Battery (Boss Arena) - Tarmac Trouble,Batterysanity,,,Pole Climb and Double Jump,,,,
Tarmac Trouble,Talk to Rex - Tarmac Trouble,Rexsanity,,,Double Jump and Ledge Grab,(always),,,
Tarmac Trouble,Tarmac Trouble - Hint Block (Light Puzzle),Hint Block Sanity,,,Pole Climb and Double Jump,,,,
Bombs Away!,Defeat Bomb's Away! - Reward 1,Base AP,,,Laser or Spin or Stomp,,,,
Bombs Away!,Defeat Bomb's Away! - Reward 2,Base AP,,,Laser or Spin or Stomp,,,,
Bombs Away!,Battery (Back Right) - Bombs Away!,Batterysanity,,,,,,,
Bombs Away!,Battery (Back Left) - Bombs Away!,Batterysanity,,,,,,,
Bombs Away!,Battery (Front Left) - Bombs Away!,Batterysanity,,,,,,,
Bombs Away!,Battery (Front Right) - Bombs Away!,Batterysanity,,,,,,,
Toy Barn Encounter,Defeat Toy Barn Encounter - Reward 1,Base AP,,,Spin or (Stomp and Laser),,,,
Toy Barn Encounter,Defeat Toy Barn Encounter - Reward 2,Base AP,,,Spin or (Stomp and Laser),,,,
Toy Barn Encounter,Battery (South) - Toy Barn Encounter,Batterysanity,,,,,,,
Toy Barn Encounter,Battery (North) - Toy Barn Encounter,Batterysanity,,,,,,,
Toy Barn Encounter,Battery (East) - Toy Barn Encounter,Batterysanity,,,,,,,
Toy Barn Encounter,Battery (West) - Toy Barn Encounter,Batterysanity,,,,,,,
Slime Time,Defeat Slime Time - Reward 1,Base AP,,,Laser,,,,
Slime Time,Defeat Slime Time - Reward 2,Base AP,,,Laser,,,,
Slime Time,Green Laser - Slime Time,Green Laser Sanity,,,Laser,,,,
The Evil Emperor Zurg,Defeat The Evil Emperor Zurg - Reward 1,Base AP,,,Spin,,,,
The Evil Emperor Zurg,Defeat The Evil Emperor Zurg - Reward 2,Base AP,,,Spin,,,,
Prospector Showdown,Defeat Prospector Showdown - GOAL,Base AP,,,Stomp or Spin,,,,
